,Unnamed: 0,Unnamed: 0.1,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,PE-Texas Red-A,file_name,Organism,Time,Name,Genus,Species,Foe,IVV,Common Name,Documented cytotoxins,Documented adhesins/ adherence,Documented immune evasion,Common/ rare/ emerging,Healthy/ opportunistic/ nosocomial,Reservoir,Threat Level,Gram stain,index_col,scaled_FSC-A,scaled_FSC-H,scaled_FSC-W,scaled_SSC-A,scaled_SSC-H,scaled_SSC-W,scaled_FITC-A,scaled_PE-Texas Red-A,org_index,Foe_prob_predictions
42,42,15264,5.418538265246529,5.25237237231284,4.982645848335902,4.259335786826922,4.190163551630705,4.885652216101028,3.1380183318980177,1.5766867999318666,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-2\MD-Jurkat NFkB-IV&V-Isolates_Rep-2/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,15264,1.0,0.8645025845863392,0.3524922232827468,0.8670064509416906,0.6367291140896933,0.7212087498013737,0.5908236496378311,0.4950022693951256,0,0.1
43,43,18036,4.6638516305119735,4.585426887061487,4.89490466514017,4.017151504694162,3.9795938958489305,4.854037561804435,1.9337908872306817,1.9410142588872599,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,18036,0.19673672049039226,0.28826542865418503,0.22215479080279987,0.7263242921714865,0.5425582526076882,0.7016515202526943,0.3747582762949003,0.6017016757724011,0,0.1
44,44,21811,4.891753131462774,4.775952506737701,4.9322805310459765,3.84825378230214,3.803252211430457,4.861481530270418,2.057704128052649,2.511054076005541,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,21811,0.4393074758652915,0.4528784947026896,0.2776757471137081,0.6282134817248566,0.4636948082276224,0.706256454365735,0.3969910868481649,0.7686473961754803,0,0.1
45,45,27117,4.949048101551783,4.840388419602106,4.925139590241514,3.9765883946613263,3.958898194710772,4.83417016098655,2.6672661364910724,1.6354837544848286,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,27117,0.5002903308078475,0.5085507617619438,0.2670680500660323,0.7027616322184986,0.5333027309708274,0.6893612919716636,0.5063601628579695,0.5122219436013478,0,0.1
46,46,12347,5.253826296867249,5.13142617214745,4.938880054459284,4.00848776655485,3.9409147375802855,4.884053019506788,2.145134251031741,2.41229249906483,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,12347,0.8246860752458423,0.7600057464709424,0.28747918155524044,0.7212916229423993,0.5252601778113271,0.7202194663319545,0.4126780089877897,0.7397234120687874,0,0.1
47,47,21265,5.1797648738548245,5.06837883863532,4.927865984684148,3.9757419081167997,3.9095560292411764,4.882665790535304,2.3587341237166304,2.032618773145354,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,21265,0.7458575670995007,0.7055332041784581,0.2711180439074399,0.7022699175894349,0.5112359511567639,0.7193613087453694,0.4510026099110084,0.6285295940436233,0,0.1
48,48,25234,5.010742203353922,4.907260836604372,4.919961316501289,3.922704733087372,3.8773713458697743,4.861813315911356,1.5932860754730185,1.6812412373755872,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,25234,0.5659554748015738,0.5663281547210871,0.2593758480760764,0.6714612118695369,0.4968423323404254,0.7064617012072754,0.3136640871504171,0.5256227898503812,0,0.1
49,49,22030,5.323912420565518,5.2023030076138035,4.938089337488132,4.328402859489457,4.2682970872237656,4.876585717909738,3.123060686761153,1.93515443336704,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,22030,0.8992834074084683,0.8212429345076986,0.28630459037599465,0.9071267461009676,0.6716719567804701,0.7156000980455692,0.5881399131102014,0.5999855275954984,0,0.1
50,50,13176,4.920684183246281,4.840024499678616,4.8971396108603615,3.612292095544584,3.595826777073224,4.832945233255125,1.8659326826306761,1.6512780066021533,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,13176,0.47010072231447,0.5082363369906,0.2254747493022409,0.4911459594737035,0.37093010395824977,0.6886035360082654,0.3625829946434083,0.5168475552143826,0,0.1
51,51,31535,4.858899459770512,4.723266807286873,4.9521126074134125,3.874736863397149,3.8559429462323167,4.835273809476302,1.866877805333684,1.7531232400017636,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,31535,0.4043391236342497,0.4073583460830461,0.30713582299063713,0.6435972093000832,0.4872591336285872,0.6900440230448126,0.3627525708232111,0.5466746398301047,0,0.1
52,52,31165,4.623337982111263,4.55092511173554,4.888892826728517,3.9746037920870334,3.911956189072687,4.879127521748941,2.3888114188875824,1.7065470791964608,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,31165,0.15361534456898074,0.2584560884186171,0.2132243483979908,0.7016087986324631,0.5123093494970365,0.7171724904141419,0.4563991502730764,0.5330340300240051,0,0.1
53,53,20371,4.9598123930552624,4.797163630199306,4.9791287153545385,3.989508086212578,3.912168896059627,4.8938191303446885,2.309885549271312,1.9912260756924949,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,20371,0.5117474836136928,0.4712047863231144,0.3472676062239728,0.7102665375000026,0.5124044762147444,0.7262609074200909,0.4422380816472357,0.6164070484105338,0,0.1
54,54,28153,4.851053386767998,4.714530930666101,4.95300239811788,3.976148174864381,3.939718882354105,4.852909234335474,2.214843848047698,1.801815146617585,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,28153,0.39598802525619536,0.3998105977140325,0.3084575858349572,0.7025059134293921,0.5247253680048565,0.7009535224473251,0.4251854719023214,0.5609348812793279,0,0.1
55,55,25763,5.068415765842862,5.031101319567918,4.853794381540613,4.081692898416033,4.068631063714316,4.829541765325415,2.112605021987685,1.5950550964938648,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,25763,0.6273412908656972,0.6733256369295235,0.1610864461813737,0.763815670715422,0.5823774125463399,0.686498107211277,0.4068415367755962,0.5003817330922796,0,0.1
56,56,15381,4.9580105474430765,4.925085084946407,4.849405400356008,3.3983740861513563,3.398634324538392,4.8162197245928295,1.4578818794165498,1.0004340874096,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-2\MD-Jurkat NFkB-IV&V-Isolates_Rep-2/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,15381,0.5098296592492453,0.5817282052475141,0.1545667194354028,0.3668833644933776,0.2827417889609576,0.6782569224043904,0.2893695418776824,0.3262369983784582,0,0.1
57,57,13365,4.835588078185337,4.681214093122201,4.970853884305635,3.883947494283812,3.7834032811225633,4.917024120256062,2.3849624235214306,2.073351707983868,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,13365,0.3795272666857104,0.3710250370715231,0.3349755422941589,0.6489475624500081,0.4548179790394329,0.7406158110073306,0.4557085543026345,0.6404589171304284,0,0.1
58,58,14648,5.071393438840532,4.925930597868471,4.9619427720314855,4.002615223252702,3.9662356240985823,4.852859578048342,2.5878231781665995,1.9433955704694847,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-2\MD-Jurkat NFkB-IV&V-Isolates_Rep-2/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,14648,0.6305106266765232,0.5824587236666181,0.32173829779789553,0.7178803277834307,0.5365841726578935,0.7009228044329232,0.492106316937205,0.6023990828054896,0,0.1
59,59,19927,5.078568815471551,4.934422695599237,4.960626088524315,4.148059760787384,4.112638510618493,4.8519011905340585,2.66815286356828,2.0359897544965118,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,19927,0.6381478582095514,0.5897958484429111,0.3197823958888657,0.8023674437164812,0.6020584020564561,0.7003299336573154,0.5065192615546804,0.6295168424659867,0,0.1
60,60,29347,5.015313673366251,4.929214503737394,4.902579093711409,4.19953578119834,4.145755623637207,4.870260070801076,2.261024855791107,2.0275942018760635,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,29347,0.5708211949896285,0.585295999905985,0.2335549711889531,0.8322692920632808,0.6168690216169559,0.7116869718292445,0.4334713789571875,0.6270580640818938,0,0.1
61,61,12136,4.986300106460071,4.864819486734081,4.937960509791191,3.944048170024794,3.875292825371008,4.8852352482349035,3.0961310625442016,2.052309111396984,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,12136,0.5399401221963807,0.5296590666411811,0.286113219908442,0.6838593772561992,0.4959127773898315,0.7209508081457185,0.5833081354122369,0.6342962398211346,0,0.1
62,62,13924,5.023524387422909,4.956125191040432,4.88387910441292,3.8538879531895143,3.8194781283621215,4.850889797118716,3.2040765748950117,0.6020599913279624,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,13924,0.5795604051421801,0.6085466826958053,0.20577658362002532,0.6314863089964535,0.4709513550938713,0.6997042727532823,0.6026759778659642,0.20956646333322895,0,0.1
63,63,28974,4.794690703529472,4.618800918614221,4.992369750136037,3.992712564453828,3.9389198122447717,4.8702726953840365,2.5806969605952337,1.9413126283949147,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,28974,0.3359974653384832,0.3171004045993189,0.3669368472113917,0.7121279833078851,0.5243680082499524,0.7116947815577523,0.4908277139067739,0.6017890582865798,0,0.1
64,64,28418,4.977770425138841,4.8555191556678,4.938731184294559,3.7182691333586235,3.696880371682762,4.837868707988026,1.575187871364394,1.2127201462967545,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,28418,0.5308614139273873,0.5216236327993258,0.2872580384803856,0.5527068433116469,0.4161232445601222,0.6916492604569693,0.3104168640075774,0.3884085309068476,0,0.1
65,65,19314,4.983208012499018,4.9438010848737335,4.855886874481105,4.072391437976451,4.035429738184549,4.853441670759136,2.4599350407517884,3.2867146397681184,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,19314,0.5366490005289339,0.5978987241385525,0.16419479447817853,0.7584125556873431,0.5675291315066302,0.7012828944296952,0.4691603209137574,0.9958126006347549,0,0.1
66,66,17475,4.94486043345804,4.786673355663871,4.9746670271277305,3.97456233180867,3.9235030669421045,4.867539207556166,2.2253092817258637,1.8558823967911788,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-3\MD-Jurkat NFkB-IV&V-Isolates_Rep-3/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,17475,0.4958331165792398,0.4621412480026335,0.3406398749029691,0.701584714817395,0.5174733387354361,0.7100038110218523,0.4270632050870962,0.5767693822376553,0,0.1
67,67,31370,4.825024918116357,4.757547853469244,4.8839570291140095,4.041076719715475,4.001387523486641,4.856169145390956,2.342422680822206,1.459392476254356,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,31370,0.3682841914694937,0.4369769775774381,0.20589233890274272,0.7402221837629588,0.5523047884123921,0.7029701451255996,0.4480759717461398,0.4606506595996456,0,0.1
68,68,23650,5.326090636827117,5.154837679645558,4.9877328616935515,4.328603431054997,4.217799679947119,4.92728368639594,3.2985255953219985,1.9498776965993798,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,23650,0.901601828137342,0.780233157548941,0.3600488601535803,0.9072432558949955,0.6490885302739561,0.7469625098573345,0.6196222474023378,0.6042974821523449,0,0.1
69,69,14553,5.145673970353316,4.936614261975211,5.0255396261326455,4.084372480052909,4.023828392534886,4.87702403964462,3.4240808587566103,1.9834007381805383,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-2\MD-Jurkat NFkB-IV&V-Isolates_Rep-2/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,14553,0.7095723466017256,0.5916893494912783,0.4162099059463289,0.7653722099175404,0.5623407832134104,0.7158712494775865,0.6421496735869016,0.6141152670838625,0,0.1
70,70,18861,4.734914973843769,4.693348754691298,4.858046167697092,4.001030226484256,3.993568482789728,4.823941701966081,2.2625934522340194,2.9262909994490207,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,18861,0.2723741726332838,0.3815093165597343,0.16740237298911784,0.7169596207703037,0.5488079607443337,0.6830338363836357,0.4337528202891909,0.8902564930148433,0,0.1
71,71,31683,5.2300171666098025,5.037534062151216,5.008963029913053,4.42961020165306,4.336119369808687,4.909970754208805,2.5649026869666947,2.345883202173908,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,31683,0.7993444312142177,0.6788834904168235,0.3915857680919448,0.9659169667279416,0.7020034057966431,0.7362525085469294,0.4879938674906814,0.7202743357446743,0,0.1
72,72,12729,4.7783179806699785,4.692026888237468,4.902771104586405,3.814939809469294,3.748730556098496,4.882689172586344,2.156185569140914,2.039810548101993,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,12729,0.3185708852808622,0.3803672313627855,0.2338401987587649,0.6088617650318322,0.4393116594164901,0.7193757731812358,0.41466086296090254,0.6306358259506897,0,0.1
73,73,16050,4.90455076910375,4.761597107724984,4.959433601424277,3.947222905327149,3.8748295778797215,4.888873282157348,2.481585945112997,1.8920946026904804,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-3\MD-Jurkat NFkB-IV&V-Isolates_Rep-3/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,16050,0.4529288544724297,0.4404755105273912,0.3180109847769623,0.6857035457213296,0.4957056040667247,0.7232013424662802,0.4730449780478663,0.5873747340388771,0,0.1
74,74,30313,4.805582009994427,4.7233982001537225,4.898663744726892,3.709405665080978,3.6906390117159673,4.835246539996311,3.4280051266168416,1.459392476254356,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,30313,0.34758980863241273,0.4074718687825447,0.2277388137664289,0.5475581530642479,0.4133319865191181,0.690027153795671,0.6428537751285773,0.4606506595996456,0,0.1
75,75,18683,4.7250936904209135,4.655099999970709,4.886473628015842,4.1302642707909785,4.091033516054472,4.8557106694042265,1.6938148525482293,1.8618329976579449,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,18683,0.2619207261720113,0.3484626071576411,0.20963068647796126,0.7920302412893823,0.5923962266454057,0.7026865260155852,0.3317012011911655,0.5785121154971589,0,0.1
76,76,30703,4.912629722208829,4.839408906714508,4.889700746076869,3.824203973543448,3.8010605298478564,4.839623413098575,1.9405165077312176,1.562054824206701,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,30703,0.4615278226633421,0.5077044681247118,0.21442449329779567,0.6142432150156054,0.4627146454308433,0.6927347434837747,0.3759650032390887,0.4907170499157093,0,0.1
