IVV,Documented cytotoxins,Healthy/ opportunistic/ nosocomial,Common Name,Common/ rare/ emerging,Species,Reservoir,Location,Documented immune evasion,Documented adhesins/ adherence,Strain Name,Foe,Gram stain,coccus_shape,Strain ID,rod_shape,Genus,Name,antibiotic,DD,DD^2,DD^2_std,index_col
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Meropenem,9,81,0,473
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Meropenem,9,81,0,502
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Rifampin,6,36,0,11
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Rifampin,6,36,0,40
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Rifampin,6,36,0,69
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Ciprofloxacin,35,1225,39.83716857,98
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Ciprofloxacin,35,1225,39.83716857,127
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Ciprofloxacin,34,1156,39.83716857,156
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Imipenem,26,676,0,185
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Imipenem,26,676,0,214
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Imipenem,26,676,0,243
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Doxycycline,21,441,0,272
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Doxycycline,21,441,0,301
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Doxycycline,21,441,0,330
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Azithromycin,15,225,16.74315781,359
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Azithromycin,14,196,16.74315781,388
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Azithromycin,14,196,16.74315781,417
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Meropenem,31,961,36.37306696,446
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Meropenem,31,961,36.37306696,475
1,+/-,opportunistic/nosocomial,NIST0045,rare/ emerging,oxytoca,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+/-,+/-,Klebsiella oxytoca,1,-,0,nist0045,1,Klebsiella,nist0045,Meropenem,32,1024,36.37306696,504
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Rifampin,16,256,119.0812048,12
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Rifampin,15,225,119.0812048,41
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Rifampin,6,36,119.0812048,70
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Ciprofloxacin,35,1225,39.83716857,99
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Ciprofloxacin,35,1225,39.83716857,128
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Ciprofloxacin,34,1156,39.83716857,157
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Imipenem,29,841,34.06366588,186
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Imipenem,30,900,34.06366588,215
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Imipenem,30,900,34.06366588,244
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Doxycycline,26,676,30.59956427,273
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Doxycycline,27,729,30.59956427,302
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Doxycycline,26,676,30.59956427,331
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Azithromycin,19,361,22.5166605,360
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Azithromycin,19,361,22.5166605,389
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Azithromycin,20,400,22.5166605,418
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Meropenem,34,1156,39.83716857,447
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Meropenem,35,1225,39.83716857,476
1,+,healthy/opportunistic,NIST0048,common,pseudotuberculosis,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Yersinia pseudotuberculosis,1,-,0,nist0048,1,Yersinia,nist0048,Meropenem,34,1156,39.83716857,505
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Rifampin,6,36,0,13
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Rifampin,6,36,0,42
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Rifampin,6,36,0,71
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Ciprofloxacin,30,900,35.21836642,100
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Ciprofloxacin,30,900,35.21836642,129
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Ciprofloxacin,31,961,35.21836642,158
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Imipenem,25,625,0,187
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Imipenem,25,625,0,216
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Imipenem,25,625,0,245
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Doxycycline,18,324,34.00490161,274
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Doxycycline,16,256,34.00490161,303
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Doxycycline,17,289,34.00490161,332
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Azithromycin,17,289,19.05255888,361
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Azithromycin,16,256,19.05255888,390
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Azithromycin,16,256,19.05255888,419
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Meropenem,32,1024,36.37306696,448
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Meropenem,31,961,36.37306696,477
1,+,opportunistic/nosocomial,NIST0049,common,pneumoniae,animal/ human GI commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Klebsiella pneumoniae,1,-,0,nist0049,1,Klebsiella,nist0049,Meropenem,31,961,36.37306696,506
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Rifampin,10,100,22.00757445,14
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Rifampin,11,121,22.00757445,43
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Rifampin,12,144,22.00757445,72
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Ciprofloxacin,32,1024,76.21023553,101
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Ciprofloxacin,34,1156,76.21023553,130
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Ciprofloxacin,34,1156,76.21023553,159
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Imipenem,26,676,0,188
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Imipenem,26,676,0,217
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Imipenem,26,676,0,246
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Doxycycline,20,400,0,275
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Doxycycline,20,400,0,304
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Doxycycline,20,400,0,333
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Azithromycin,17,289,19.05255888,362
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Azithromycin,16,256,19.05255888,391
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Azithromycin,16,256,19.05255888,420
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Meropenem,31,961,0,449
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Meropenem,31,961,0,478
1,+,healthy,NIST0052,common,coli UPEC,GI tracts,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli UPEC,1,-,0,nist0052,1,Escherichia,nist0052,Meropenem,31,961,0,507
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Rifampin,9,81,16.01041328,15
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Rifampin,8,64,16.01041328,44
