Foe,Strain ID,Documented immune evasion,Common/ rare/ emerging,rod_shape,IVV,Healthy/ opportunistic/ nosocomial,Documented adhesins/ adherence,Common Name,Reservoir,coccus_shape,Threat Level,Name,Genus,Strain Name,Species,Location,Documented cytotoxins,antibiotic,DD,DD^2,DD^2_std,index_col
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,18,324,21.36195996,125
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,19,361,21.36195996,138
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,19,361,21.36195996,151
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,20,400,23.67136104,164
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,21,441,23.67136104,177
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,21,441,23.67136104,190
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,29,841,34.06366588,203
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,29,841,34.06366588,216
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,30,900,34.06366588,229
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,18,324,21.36195996,242
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,18,324,21.36195996,255
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,19,361,21.36195996,268
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,22,484,25.98076211,281
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,22,484,25.98076211,294
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,23,529,25.98076211,307
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,18,324,20.20725942,320
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,18,324,20.20725942,333
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,17,289,20.20725942,346
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,22,484,0,359
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,22,484,0,372
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,22,484,0,385
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,16.74315781,398
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,16.74315781,411
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,15,225,16.74315781,424
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,23,529,27.13546265,437
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,23,529,27.13546265,450
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,24,576,27.13546265,463
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,10,100,10.96965511,9
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,10,100,10.96965511,22
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,9,81,10.96965511,35
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,33,1089,37.5277675,48
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,33,1089,37.5277675,61
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,32,1024,37.5277675,74
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,28,784,0,87
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,28,784,0,100
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,28,784,0,113
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,19,361,22.5166605,126
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,19,361,22.5166605,139
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,20,400,22.5166605,152
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,22,484,25.98076211,165
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,22,484,25.98076211,178
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,23,529,25.98076211,191
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,28,784,32.90896534,204
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,29,841,32.90896534,217
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,29,841,32.90896534,230
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,6,36,0,243
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,6,36,0,256
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,6,36,0,269
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,282
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,295
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,308
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,19,361,22.5166605,321
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,19,361,22.5166605,334
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,20,400,22.5166605,347
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,22,484,24.82606158,360
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,21,441,24.82606158,373
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,21,441,24.82606158,386
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,15.58845727,399
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,15.58845727,412
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,13,169,15.58845727,425
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,25,625,29.44486373,438
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,26,676,29.44486373,451
1,nist0068,NaN,NaN,NaN,1,NaN,NaN,NIST0068,NaN,NaN,NaN,nist0068,Proteus,Proteus vulgaris,vulgaris,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,26,676,29.44486373,464
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,9,81,0,10
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,9,81,0,23
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,9,81,0,36
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,29,841,32.90896534,49
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,28,784,32.90896534,62
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,28,784,32.90896534,75
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,27,729,0,88
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,27,729,0,101
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,27,729,0,114
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,22,484,25.98076211,127
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,23,529,25.98076211,140
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,23,529,25.98076211,153
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,21,441,0,166
